dimension,subgroup,n,rmse,gap_score,mode,repeat,fold,model
confidence_bin,low,1,0.12524846210658724,0.0,D,0,2,global_blend
confidence_bin,medium,11,0.07448079028623948,7.66,D,0,2,global_blend
confidence_bin,high,14,0.07037796328535657,8.89,D,0,2,global_blend
overall,all,26,0.07494902232263398,7.52,D,0,2,ensemble
seen_polygon,False,26,0.07494902232263398,7.52,D,0,2,ensemble
crop_type,зерновые,10,0.09643957851891968,1.07,D,0,2,ensemble
crop_type,озимая пшеница,16,0.05757893037823009,12.73,D,0,2,ensemble
source_label,landsat,12,0.061798568940483925,11.46,D,0,2,ensemble
source_label,modis,11,0.09518419275507406,1.44,D,0,2,ensemble
source_label,s2,3,0.013688938273887351,25.89,D,0,2,ensemble
gap_length,3,18,0.08649233873014252,4.05,D,0,2,ensemble
gap_length,4,8,0.03774024834793593,18.68,D,0,2,ensemble
left_distance_bin,16-30,17,0.06649650069903515,10.05,D,0,2,ensemble
left_distance_bin,31+,9,0.08874490053355838,3.38,D,0,2,ensemble
right_distance_bin,none,26,0.07494902232263398,7.52,D,0,2,ensemble
year,2010,3,0.026626416661229124,22.01,D,0,2,ensemble
year,2011,3,0.034309418744263166,19.71,D,0,2,ensemble
year,2012,3,0.04503650462920671,16.49,D,0,2,ensemble
year,2013,3,0.16861758103527835,0.0,D,0,2,ensemble
year,2015,4,0.03811578350585367,18.57,D,0,2,ensemble
year,2018,3,0.04618254533561222,16.15,D,0,2,ensemble
year,2021,4,0.03736093867212993,18.79,D,0,2,ensemble
year,2023,3,0.10201197379813112,0.0,D,0,2,ensemble
confidence_bin,low,1,0.12524846210658724,0.0,D,0,2,ensemble
confidence_bin,medium,11,0.07448079028623948,7.66,D,0,2,ensemble
confidence_bin,high,14,0.07037796328535657,8.89,D,0,2,ensemble
overall,all,25,0.11085056269045986,0.0,D,0,3,baseline
seen_polygon,False,25,0.11085056269045986,0.0,D,0,3,baseline
crop_type,зерновые,4,0.04460096021271808,16.62,D,0,3,baseline
crop_type,озимая пшеница,12,0.13179076016800328,0.0,D,0,3,baseline
crop_type,пастбища/зерновые,5,0.12618379682531586,0.0,D,0,3,baseline
crop_type,подсолнечник,4,0.05291925953284509,14.12,D,0,3,baseline
source_label,landsat,11,0.11550430303233616,0.0,D,0,3,baseline
source_label,modis,5,0.06706535952630255,9.88,D,0,3,baseline
source_label,s2,9,0.12380705632779533,0.0,D,0,3,baseline
gap_length,2,4,0.032067425029553065,20.38,D,0,3,baseline
gap_length,3,9,0.16329812671653968,0.0,D,0,3,baseline
gap_length,4,12,0.07250655058079568,8.25,D,0,3,baseline
left_distance_bin,16-30,19,0.11763598116655816,0.0,D,0,3,baseline
left_distance_bin,31+,6,0.08589715166448729,4.23,D,0,3,baseline
right_distance_bin,none,25,0.11085056269045986,0.0,D,0,3,baseline
year,2010,3,0.05548648369558821,13.35,D,0,3,baseline
year,2015,4,0.05291925953284509,14.12,D,0,3,baseline
year,2018,4,0.10479458931631618,0.0,D,0,3,baseline
year,2019,6,0.19611232074310422,0.0,D,0,3,baseline
year,2021,2,0.03432343162929357,19.7,D,0,3,baseline
year,2022,4,0.04460096021271808,16.62,D,0,3,baseline
year,2023,2,0.029640201369781925,21.11,D,0,3,baseline
confidence_bin,low,1,0.07820394618452539,6.54,D,0,3,baseline
confidence_bin,medium,13,0.12006520883066234,0.0,D,0,3,baseline
confidence_bin,high,11,0.10165754329244107,0.0,D,0,3,baseline
overall,all,25,0.1145111885898313,0.0,D,0,3,global_blend
seen_polygon,False,25,0.1145111885898313,0.0,D,0,3,global_blend
crop_type,зерновые,4,0.04317671984547933,17.05,D,0,3,global_blend
crop_type,озимая пшеница,12,0.13909515801281952,0.0,D,0,3,global_blend
crop_type,пастбища/зерновые,5,0.12677036212190032,0.0,D,0,3,global_blend
crop_type,подсолнечник,4,0.044272485546934824,16.72,D,0,3,global_blend
source_label,landsat,11,0.12207227200524451,0.0,D,0,3,global_blend
source_label,modis,5,0.05990692487639855,12.03,D,0,3,global_blend
source_label,s2,9,0.1273481989786354,0.0,D,0,3,global_blend
gap_length,2,4,0.025295617532205498,22.41,D,0,3,global_blend
gap_length,3,9,0.1716048919075382,0.0,D,0,3,global_blend
gap_length,4,12,0.07084412725700139,8.75,D,0,3,global_blend
left_distance_bin,16-30,19,0.12090180214974311,0.0,D,0,3,global_blend
left_distance_bin,31+,6,0.09137162060174991,2.59,D,0,3,global_blend
right_distance_bin,none,25,0.1145111885898313,0.0,D,0,3,global_blend
year,2010,3,0.05940408675861151,12.18,D,0,3,global_blend
year,2015,4,0.044272485546934824,16.72,D,0,3,global_blend
year,2018,4,0.10598296555248894,0.0,D,0,3,global_blend
year,2019,6,0.2059318713266222,0.0,D,0,3,global_blend
year,2021,2,0.014190271360538643,25.74,D,0,3,global_blend
year,2022,4,0.04317671984547933,17.05,D,0,3,global_blend
year,2023,2,0.032838586013796654,20.15,D,0,3,global_blend
confidence_bin,low,1,0.08239447845882583,5.28,D,0,3,global_blend
confidence_bin,medium,13,0.12002030469912454,0.0,D,0,3,global_blend
confidence_bin,high,11,0.11027572950851085,0.0,D,0,3,global_blend
overall,all,25,0.1145111885898313,0.0,D,0,3,ensemble
seen_polygon,False,25,0.1145111885898313,0.0,D,0,3,ensemble
crop_type,зерновые,4,0.04317671984547933,17.05,D,0,3,ensemble
crop_type,озимая пшеница,12,0.13909515801281952,0.0,D,0,3,ensemble
crop_type,пастбища/зерновые,5,0.12677036212190032,0.0,D,0,3,ensemble
crop_type,подсолнечник,4,0.044272485546934824,16.72,D,0,3,ensemble
source_label,landsat,11,0.12207227200524451,0.0,D,0,3,ensemble
source_label,modis,5,0.05990692487639855,12.03,D,0,3,ensemble
source_label,s2,9,0.1273481989786354,0.0,D,0,3,ensemble
gap_length,2,4,0.025295617532205498,22.41,D,0,3,ensemble
gap_length,3,9,0.1716048919075382,0.0,D,0,3,ensemble
gap_length,4,12,0.07084412725700139,8.75,D,0,3,ensemble
left_distance_bin,16-30,19,0.12090180214974311,0.0,D,0,3,ensemble
left_distance_bin,31+,6,0.09137162060174991,2.59,D,0,3,ensemble
right_distance_bin,none,25,0.1145111885898313,0.0,D,0,3,ensemble
year,2010,3,0.05940408675861151,12.18,D,0,3,ensemble
year,2015,4,0.044272485546934824,16.72,D,0,3,ensemble
year,2018,4,0.10598296555248894,0.0,D,0,3,ensemble
year,2019,6,0.2059318713266222,0.0,D,0,3,ensemble
year,2021,2,0.014190271360538643,25.74,D,0,3,ensemble
year,2022,4,0.04317671984547933,17.05,D,0,3,ensemble
year,2023,2,0.032838586013796654,20.15,D,0,3,ensemble
confidence_bin,low,1,0.08239447845882583,5.28,D,0,3,ensemble
confidence_bin,medium,13,0.12002030469912454,0.0,D,0,3,ensemble
confidence_bin,high,11,0.11027572950851085,0.0,D,0,3,ensemble
overall,all,21,0.11908270935201071,0.0,D,0,4,baseline
seen_polygon,False,21,0.11908270935201071,0.0,D,0,4,baseline
crop_type,зерновые,4,0.1895583817558741,0.0,D,0,4,baseline
crop_type,озимая пшеница,13,0.10551648177697293,0.0,D,0,4,baseline
crop_type,подсолнечник,4,0.04828701061783686,15.51,D,0,4,baseline
source_label,landsat,11,0.11115376402329595,0.0,D,0,4,baseline
source_label,modis,7,0.14275697339972335,0.0,D,0,4,baseline
source_label,s2,3,0.08006434703238641,5.98,D,0,4,baseline
gap_length,2,10,0.15038658455419154,0.0,D,0,4,baseline
gap_length,3,3,0.07235516140325639,8.29,D,0,4,baseline
gap_length,4,8,0.08361180293109097,4.92,D,0,4,baseline
left_distance_bin,16-30,14,0.10752175903035241,0.0,D,0,4,baseline
left_distance_bin,31+,7,0.13935644107784909,0.0,D,0,4,baseline
right_distance_bin,none,21,0.11908270935201071,0.0,D,0,4,baseline
year,2010,3,0.07235516140325639,8.29,D,0,4,baseline
year,2011,2,0.25320341004305447,0.0,D,0,4,baseline
year,2013,2,0.061382373091340724,11.59,D,0,4,baseline
year,2014,6,0.08538392768719616,4.38,D,0,4,baseline
year,2017,2,0.19118732461319032,0.0,D,0,4,baseline
year,2022,2,0.08804994792945778,3.59,D,0,4,baseline
year,2024,4,0.05910991498117286,12.27,D,0,4,baseline
confidence_bin,medium,6,0.05898115242352809,12.31,D,0,4,baseline
confidence_bin,high,15,0.13587294725874852,0.0,D,0,4,baseline
overall,all,21,0.1070043397838766,0.0,D,0,4,global_blend
seen_polygon,False,21,0.1070043397838766,0.0,D,0,4,global_blend
crop_type,зерновые,4,0.18068067672716295,0.0,D,0,4,global_blend
crop_type,озимая пшеница,13,0.0885333822736259,3.44,D,0,4,global_blend
crop_type,подсолнечник,4,0.04463854420622312,16.61,D,0,4,global_blend
source_label,landsat,11,0.09406416833866296,1.78,D,0,4,global_blend
source_label,modis,7,0.13391635482409192,0.0,D,0,4,global_blend
source_label,s2,3,0.0765607108573702,7.03,D,0,4,global_blend
gap_length,2,10,0.13669409635963142,0.0,D,0,4,global_blend
gap_length,3,3,0.07304486825528235,8.09,D,0,4,global_blend
gap_length,4,8,0.06854659478521982,9.44,D,0,4,global_blend
left_distance_bin,16-30,14,0.09639933627100476,1.08,D,0,4,global_blend
left_distance_bin,31+,7,0.12555525528933245,0.0,D,0,4,global_blend
right_distance_bin,none,21,0.1070043397838766,0.0,D,0,4,global_blend
year,2010,3,0.07304486825528235,8.09,D,0,4,global_blend
year,2011,2,0.2322851506574322,0.0,D,0,4,global_blend
year,2013,2,0.055550897761668355,13.33,D,0,4,global_blend
year,2014,6,0.0718766615663724,8.44,D,0,4,global_blend
year,2017,2,0.15540323920371804,0.0,D,0,4,global_blend
year,2022,2,0.10646418491316767,0.0,D,0,4,global_blend
year,2024,4,0.045798887586875586,16.26,D,0,4,global_blend
confidence_bin,medium,6,0.060004926980840916,12.0,D,0,4,global_blend
confidence_bin,high,15,0.12078768033548051,0.0,D,0,4,global_blend
overall,all,21,0.1070043397838766,0.0,D,0,4,ensemble
seen_polygon,False,21,0.1070043397838766,0.0,D,0,4,ensemble
crop_type,зерновые,4,0.18068067672716295,0.0,D,0,4,ensemble
crop_type,озимая пшеница,13,0.0885333822736259,3.44,D,0,4,ensemble
crop_type,подсолнечник,4,0.04463854420622312,16.61,D,0,4,ensemble
source_label,landsat,11,0.09406416833866296,1.78,D,0,4,ensemble
source_label,modis,7,0.13391635482409192,0.0,D,0,4,ensemble
source_label,s2,3,0.0765607108573702,7.03,D,0,4,ensemble
gap_length,2,10,0.13669409635963142,0.0,D,0,4,ensemble
gap_length,3,3,0.07304486825528235,8.09,D,0,4,ensemble
gap_length,4,8,0.06854659478521982,9.44,D,0,4,ensemble
left_distance_bin,16-30,14,0.09639933627100476,1.08,D,0,4,ensemble
left_distance_bin,31+,7,0.12555525528933245,0.0,D,0,4,ensemble
right_distance_bin,none,21,0.1070043397838766,0.0,D,0,4,ensemble
year,2010,3,0.07304486825528235,8.09,D,0,4,ensemble
year,2011,2,0.2322851506574322,0.0,D,0,4,ensemble
year,2013,2,0.055550897761668355,13.33,D,0,4,ensemble
year,2014,6,0.0718766615663724,8.44,D,0,4,ensemble
year,2017,2,0.15540323920371804,0.0,D,0,4,ensemble
year,2022,2,0.10646418491316767,0.0,D,0,4,ensemble
year,2024,4,0.045798887586875586,16.26,D,0,4,ensemble
confidence_bin,medium,6,0.060004926980840916,12.0,D,0,4,ensemble
confidence_bin,high,15,0.12078768033548051,0.0,D,0,4,ensemble
